,County,Pollutant,Dayofweek,Hour,Season,Sample
23729,Sacramento,SO2,Fri,5,2,0.027333333
23730,Sacramento,SO2,Fri,5,3,0.028102564
23731,Sacramento,SO2,Fri,5,4,0.026358974
23732,Sacramento,SO2,Fri,6,1,0.047384615
23733,Sacramento,SO2,Fri,6,2,0.027666667
23734,Sacramento,SO2,Fri,6,3,0.02974359
23735,Sacramento,SO2,Fri,6,4,0.027076923
23736,Sacramento,SO2,Fri,7,1,0.048717949
23737,Sacramento,SO2,Fri,7,2,0.029
23738,Sacramento,SO2,Fri,7,3,0.028848485
23739,Sacramento,SO2,Fri,7,4,0.026666667
23740,Sacramento,SO2,Fri,8,1,0.047179487
23741,Sacramento,SO2,Fri,8,2,0.031066667
23742,Sacramento,SO2,Fri,8,3,0.029666667
23743,Sacramento,SO2,Fri,8,4,0.024969697
23744,Sacramento,SO2,Fri,9,1,0.050666667
23745,Sacramento,SO2,Fri,9,2,0.032
23746,Sacramento,SO2,Fri,9,3,0.031111111
23747,Sacramento,SO2,Fri,9,4,0.023393939
23748,Sacramento,SO2,Fri,10,1,0.046769231
23749,Sacramento,SO2,Fri,10,2,0.027
23750,Sacramento,SO2,Fri,10,3,0.029230769
23751,Sacramento,SO2,Fri,10,4,0.022909091
23752,Sacramento,SO2,Fri,11,1,0.046666667
23753,Sacramento,SO2,Fri,11,2,0.026666667
23754,Sacramento,SO2,Fri,11,3,0.030974359
23755,Sacramento,SO2,Fri,11,4,0.023878788
23756,Sacramento,SO2,Fri,12,1,0.052888889
23757,Sacramento,SO2,Fri,12,2,0.028777778
23758,Sacramento,SO2,Fri,12,3,0.031179487
23759,Sacramento,SO2,Fri,12,4,0.025818182
23760,Sacramento,SO2,Fri,13,1,0.04974359
23761,Sacramento,SO2,Fri,13,2,0.029111111
23762,Sacramento,SO2,Fri,13,3,0.033333333
23763,Sacramento,SO2,Fri,13,4,0.0272
23764,Sacramento,SO2,Fri,14,1,0.050051282
23765,Sacramento,SO2,Fri,14,2,0.028444444
23766,Sacramento,SO2,Fri,14,3,0.034974359
23767,Sacramento,SO2,Fri,14,4,0.027777778
23768,Sacramento,SO2,Fri,15,1,0.050153846
23769,Sacramento,SO2,Fri,15,2,0.028888889
23770,Sacramento,SO2,Fri,15,3,0.034358974
23771,Sacramento,SO2,Fri,15,4,0.026111111
23772,Sacramento,SO2,Fri,16,1,0.049948718
23773,Sacramento,SO2,Fri,16,2,0.026777778
23774,Sacramento,SO2,Fri,16,3,0.035589744
23775,Sacramento,SO2,Fri,16,4,0.025230769
23776,Sacramento,SO2,Fri,17,1,0.049435897
23777,Sacramento,SO2,Fri,17,2,0.028222222
23778,Sacramento,SO2,Fri,17,3,0.036102564
23779,Sacramento,SO2,Fri,17,4,0.026974359
23780,Sacramento,SO2,Fri,18,1,0.048923077
23781,Sacramento,SO2,Fri,18,2,0.028444444
23782,Sacramento,SO2,Fri,18,3,0.035692308
23783,Sacramento,SO2,Fri,18,4,0.026769231
23784,Sacramento,SO2,Fri,19,1,0.049230769
23785,Sacramento,SO2,Fri,19,2,0.026333333
23786,Sacramento,SO2,Fri,19,3,0.03374359
23787,Sacramento,SO2,Fri,19,4,0.028888889
23788,Sacramento,SO2,Fri,20,1,0.050769231
23789,Sacramento,SO2,Fri,20,2,0.027444444
23790,Sacramento,SO2,Fri,20,3,0.031794872
23791,Sacramento,SO2,Fri,20,4,0.027897436
23792,Sacramento,SO2,Fri,21,1,0.050769231
23793,Sacramento,SO2,Fri,21,2,0.027666667
23794,Sacramento,SO2,Fri,21,3,0.030153846
23795,Sacramento,SO2,Fri,21,4,0.030555556
23796,Sacramento,SO2,Fri,22,1,0.048923077
23797,Sacramento,SO2,Fri,22,2,0.025666667
23798,Sacramento,SO2,Fri,22,3,0.030051282
23799,Sacramento,SO2,Fri,22,4,0.029777778
23800,Sacramento,SO2,Fri,23,1,0.048205128
23801,Sacramento,SO2,Fri,23,2,0.027555556
23802,Sacramento,SO2,Fri,23,3,0.028615385
23803,Sacramento,SO2,Fri,23,4,0.030666667
23804,Sacramento,SO2,Sat,0,1,0.048205128
23805,Sacramento,SO2,Sat,0,2,0.026555556
23806,Sacramento,SO2,Sat,0,3,0.030461538
23807,Sacramento,SO2,Sat,0,4,0.030222222
23808,Sacramento,SO2,Sat,1,1,0.048820513
23809,Sacramento,SO2,Sat,1,2,0.026777778
23810,Sacramento,SO2,Sat,1,3,0.029025641
23811,Sacramento,SO2,Sat,1,4,0.029111111
23812,Sacramento,SO2,Sat,2,1,0.049333333
23813,Sacramento,SO2,Sat,2,2,0.023666667
23814,Sacramento,SO2,Sat,2,3,0.028615385
23815,Sacramento,SO2,Sat,2,4,0.029
23816,Sacramento,SO2,Sat,3,1,0.0404
23817,Sacramento,SO2,Sat,3,2,0.021866667
23818,Sacramento,SO2,Sat,3,3,0.030133333
23819,Sacramento,SO2,Sat,3,4,0.028148148
23820,Sacramento,SO2,Sat,4,1,0.039866667
23821,Sacramento,SO2,Sat,4,2,0.023733333
23822,Sacramento,SO2,Sat,4,3,0.0296
23823,Sacramento,SO2,Sat,4,4,0.025666667
23824,Sacramento,SO2,Sat,5,1,0.048
23825,Sacramento,SO2,Sat,5,2,0.023333333
23826,Sacramento,SO2,Sat,5,3,0.026769231
23827,Sacramento,SO2,Sat,5,4,0.031030303
23828,Sacramento,SO2,Sat,6,1,0.047897436
23829,Sacramento,SO2,Sat,6,2,0.024
23830,Sacramento,SO2,Sat,6,3,0.028717949
23831,Sacramento,SO2,Sat,6,4,0.029444444
23832,Sacramento,SO2,Sat,7,1,0.047794872
23833,Sacramento,SO2,Sat,7,2,0.025
23834,Sacramento,SO2,Sat,7,3,0.027794872
23835,Sacramento,SO2,Sat,7,4,0.030444444
23836,Sacramento,SO2,Sat,8,1,0.047589744
23837,Sacramento,SO2,Sat,8,2,0.024242424
23838,Sacramento,SO2,Sat,8,3,0.029230769
23839,Sacramento,SO2,Sat,8,4,0.030444444
23840,Sacramento,SO2,Sat,9,1,0.046051282
23841,Sacramento,SO2,Sat,9,2,0.021777778
23842,Sacramento,SO2,Sat,9,3,0.028923077
23843,Sacramento,SO2,Sat,9,4,0.026888889
23844,Sacramento,SO2,Sat,10,1,0.047384615
23845,Sacramento,SO2,Sat,10,2,0.023
23846,Sacramento,SO2,Sat,10,3,0.029025641
23847,Sacramento,SO2,Sat,10,4,0.029333333
23848,Sacramento,SO2,Sat,11,1,0.047076923
23849,Sacramento,SO2,Sat,11,2,0.023777778
23850,Sacramento,SO2,Sat,11,3,0.029846154
23851,Sacramento,SO2,Sat,11,4,0.028222222
23852,Sacramento,SO2,Sat,12,1,0.049128205
23853,Sacramento,SO2,Sat,12,2,0.024727273
23854,Sacramento,SO2,Sat,12,3,0.032307692
23855,Sacramento,SO2,Sat,12,4,0.030333333
23856,Sacramento,SO2,Sat,13,1,0.050769231
23857,Sacramento,SO2,Sat,13,2,0.024777778
23858,Sacramento,SO2,Sat,13,3,0.034871795
23859,Sacramento,SO2,Sat,13,4,0.031444444
23860,Sacramento,SO2,Sat,14,1,0.051589744
23861,Sacramento,SO2,Sat,14,2,0.026111111
23862,Sacramento,SO2,Sat,14,3,0.035692308
23863,Sacramento,SO2,Sat,14,4,0.032666667
23864,Sacramento,SO2,Sat,15,1,0.049641026
23865,Sacramento,SO2,Sat,15,2,0.027
23866,Sacramento,SO2,Sat,15,3,0.037128205
23867,Sacramento,SO2,Sat,15,4,0.032555556
23868,Sacramento,SO2,Sat,16,1,0.051282051
23869,Sacramento,SO2,Sat,16,2,0.027666667
23870,Sacramento,SO2,Sat,16,3,0.035589744
23871,Sacramento,SO2,Sat,16,4,0.033666667
23872,Sacramento,SO2,Sat,17,1,0.051487179
23873,Sacramento,SO2,Sat,17,2,0.028555556
23874,Sacramento,SO2,Sat,17,3,0.038461538
23875,Sacramento,SO2,Sat,17,4,0.032666667
23876,Sacramento,SO2,Sat,18,1,0.052307692
23877,Sacramento,SO2,Sat,18,2,0.029444444
23878,Sacramento,SO2,Sat,18,3,0.035384615
23879,Sacramento,SO2,Sat,18,4,0.034
23880,Sacramento,SO2,Sat,19,1,0.052
23881,Sacramento,SO2,Sat,19,2,0.032727273
23882,Sacramento,SO2,Sat,19,3,0.035692308
23883,Sacramento,SO2,Sat,19,4,0.033111111
23884,Sacramento,SO2,Sat,20,1,0.052410256
23885,Sacramento,SO2,Sat,20,2,0.031030303
23886,Sacramento,SO2,Sat,20,3,0.032820513
23887,Sacramento,SO2,Sat,20,4,0.032
23888,Sacramento,SO2,Sat,21,1,0.046222222
23889,Sacramento,SO2,Sat,21,2,0.028111111
23890,Sacramento,SO2,Sat,21,3,0.030871795
23891,Sacramento,SO2,Sat,21,4,0.032222222
23892,Sacramento,SO2,Sat,22,1,0.047555556
23893,Sacramento,SO2,Sat,22,2,0.029090909
23894,Sacramento,SO2,Sat,22,3,0.030871795
23895,Sacramento,SO2,Sat,22,4,0.030555556
23896,Sacramento,SO2,Sat,23,1,0.045888889
23897,Sacramento,SO2,Sat,23,2,0.027
23898,Sacramento,SO2,Sat,23,3,0.031384615
23899,Sacramento,SO2,Sat,23,4,0.032333333
23900,San Bernardino,CO,Sun,0,1,0.015042017
23901,San Bernardino,CO,Sun,0,2,0.010528376
23902,San Bernardino,CO,Sun,0,3,0.011885714
23903,San Bernardino,CO,Sun,0,4,0.015676692
23904,San Bernardino,CO,Sun,1,1,0.013834586
23905,San Bernardino,CO,Sun,1,2,0.009833024
23906,San Bernardino,CO,Sun,1,3,0.01135436
23907,San Bernardino,CO,Sun,1,4,0.01443609
23908,San Bernardino,CO,Sun,2,1,0.013195489
23909,San Bernardino,CO,Sun,2,2,0.009350649
23910,San Bernardino,CO,Sun,2,3,0.011391466
23911,San Bernardino,CO,Sun,2,4,0.013909774
23912,San Bernardino,CO,Sun,3,1,0.012043956
23913,San Bernardino,CO,Sun,3,2,0.008902692
23914,San Bernardino,CO,Sun,3,3,0.010880626
23915,San Bernardino,CO,Sun,3,4,0.012894737
23916,San Bernardino,CO,Sun,4,1,0.012014652
23917,San Bernardino,CO,Sun,4,2,0.009084249
23918,San Bernardino,CO,Sun,4,3,0.011919643
23919,San Bernardino,CO,Sun,4,4,0.012556391
23920,San Bernardino,CO,Sun,5,1,0.011541353
23921,San Bernardino,CO,Sun,5,2,0.009758813
23922,San Bernardino,CO,Sun,5,3,0.011729323
23923,San Bernardino,CO,Sun,5,4,0.012368421
23924,San Bernardino,CO,Sun,6,1,0.01187384
23925,San Bernardino,CO,Sun,6,2,0.009350649
23926,San Bernardino,CO,Sun,6,3,0.011691729
23927,San Bernardino,CO,Sun,6,4,0.013270677
23928,San Bernardino,CO,Sun,7,1,0.012207792
23929,San Bernardino,CO,Sun,7,2,0.008457143
23930,San Bernardino,CO,Sun,7,3,0.011161905
23931,San Bernardino,CO,Sun,7,4,0.012368421
23932,San Bernardino,CO,Sun,8,1,0.011205937
23933,San Bernardino,CO,Sun,8,2,0.007657143
23934,San Bernardino,CO,Sun,8,3,0.01015444
23935,San Bernardino,CO,Sun,8,4,0.01093985
23936,San Bernardino,CO,Sun,9,1,0.009684601
23937,San Bernardino,CO,Sun,9,2,0.007458256
23938,San Bernardino,CO,Sun,9,3,0.009736842
23939,San Bernardino,CO,Sun,9,4,0.009887218
23940,San Bernardino,CO,Sun,10,1,0.008942486
23941,San Bernardino,CO,Sun,10,2,0.007309833
23942,San Bernardino,CO,Sun,10,3,0.008984962
23943,San Bernardino,CO,Sun,10,4,0.00906015
23944,San Bernardino,CO,Sun,11,1,0.008168498
23945,San Bernardino,CO,Sun,11,2,0.007012987
23946,San Bernardino,CO,Sun,11,3,0.008457143
23947,San Bernardino,CO,Sun,11,4,0.008458647
23948,San Bernardino,CO,Sun,12,1,0.008051948
23949,San Bernardino,CO,Sun,12,2,0.007050093
23950,San Bernardino,CO,Sun,12,3,0.007894737
23951,San Bernardino,CO,Sun,12,4,0.008038095
23952,San Bernardino,CO,Sun,13,1,0.007940631
23953,San Bernardino,CO,Sun,13,2,0.007124304
23954,San Bernardino,CO,Sun,13,3,0.007969925
23955,San Bernardino,CO,Sun,13,4,0.007819549
23956,San Bernardino,CO,Sun,14,1,0.007985348
23957,San Bernardino,CO,Sun,14,2,0.007272727
23958,San Bernardino,CO,Sun,14,3,0.008380952
23959,San Bernardino,CO,Sun,14,4,0.007857143
23960,San Bernardino,CO,Sun,15,1,0.008131868
23961,San Bernardino,CO,Sun,15,2,0.007309833
23962,San Bernardino,CO,Sun,15,3,0.008648649
23963,San Bernardino,CO,Sun,15,4,0.008458647
23964,San Bernardino,CO,Sun,16,1,0.008717949
23965,San Bernardino,CO,Sun,16,2,0.007643785
23966,San Bernardino,CO,Sun,16,3,0.009382239
23967,San Bernardino,CO,Sun,16,4,0.00924812
23968,San Bernardino,CO,Sun,17,1,0.00985348
23969,San Bernardino,CO,Sun,17,2,0.007866419
23970,San Bernardino,CO,Sun,17,3,0.010079365
23971,San Bernardino,CO,Sun,17,4,0.010488722
23972,San Bernardino,CO,Sun,18,1,0.011282051
23973,San Bernardino,CO,Sun,18,2,0.007940631
23974,San Bernardino,CO,Sun,18,3,0.009699248
23975,San Bernardino,CO,Sun,18,4,0.011616541
23976,San Bernardino,CO,Sun,19,1,0.011501832
23977,San Bernardino,CO,Sun,19,2,0.008051948
23978,San Bernardino,CO,Sun,19,3,0.009721707
23979,San Bernardino,CO,Sun,19,4,0.011879699
23980,San Bernardino,CO,Sun,20,1,0.011836735
23981,San Bernardino,CO,Sun,20,2,0.008348794
23982,San Bernardino,CO,Sun,20,3,0.010018553
23983,San Bernardino,CO,Sun,20,4,0.012593985
23984,San Bernardino,CO,Sun,21,1,0.012022263
23985,San Bernardino,CO,Sun,21,2,0.008608534
23986,San Bernardino,CO,Sun,21,3,0.010352505
23987,San Bernardino,CO,Sun,21,4,0.013082707
23988,San Bernardino,CO,Sun,22,1,0.013131868
23989,San Bernardino,CO,Sun,22,2,0.009206349
23990,San Bernardino,CO,Sun,22,3,0.010969388
23991,San Bernardino,CO,Sun,22,4,0.013893557
23992,San Bernardino,CO,Sun,23,1,0.011904762
23993,San Bernardino,CO,Sun,23,2,0.01021164
23994,San Bernardino,CO,Sun,23,3,0.009931973
23995,San Bernardino,CO,Sun,23,4,0.012471655
23996,San Bernardino,CO,Mon,0,1,0.011691729
23997,San Bernardino,CO,Mon,0,2,0.009219048
23998,San Bernardino,CO,Mon,0,3,0.01025641
23999,San Bernardino,CO,Mon,0,4,0.011616541
24000,San Bernardino,CO,Mon,1,1,0.01056391
24001,San Bernardino,CO,Mon,1,2,0.008423006
24002,San Bernardino,CO,Mon,1,3,0.010338346
24003,San Bernardino,CO,Mon,1,4,0.01037594
24004,San Bernardino,CO,Mon,2,1,0.010888031
24005,San Bernardino,CO,Mon,2,2,0.008274583
24006,San Bernardino,CO,Mon,2,3,0.01012987
24007,San Bernardino,CO,Mon,2,4,0.010263158
24008,San Bernardino,CO,Mon,3,1,0.010178571
24009,San Bernardino,CO,Mon,3,2,0.008894009
24010,San Bernardino,CO,Mon,3,3,0.010530612
24011,San Bernardino,CO,Mon,3,4,0.009849624
24012,San Bernardino,CO,Mon,4,1,0.012014652
24013,San Bernardino,CO,Mon,4,2,0.01040293
24014,San Bernardino,CO,Mon,4,3,0.012640693
24015,San Bernardino,CO,Mon,4,4,0.011428571
24016,San Bernardino,CO,Mon,5,1,0.012319109
24017,San Bernardino,CO,Mon,5,2,0.011762523
24018,San Bernardino,CO,Mon,5,3,0.013209647
24019,San Bernardino,CO,Mon,5,4,0.012304762
24020,San Bernardino,CO,Mon,6,1,0.014887218
24021,San Bernardino,CO,Mon,6,2,0.012857143
24022,San Bernardino,CO,Mon,6,3,0.014100186
24023,San Bernardino,CO,Mon,6,4,0.014208494
24024,San Bernardino,CO,Mon,7,1,0.015435993
24025,San Bernardino,CO,Mon,7,2,0.01007722
24026,San Bernardino,CO,Mon,7,3,0.012481203
24027,San Bernardino,CO,Mon,7,4,0.015250965
24028,San Bernardino,CO,Mon,8,1,0.012430427
24029,San Bernardino,CO,Mon,8,2,0.009104762
24030,San Bernardino,CO,Mon,8,3,0.010895238
24031,San Bernardino,CO,Mon,8,4,0.012838095
24032,San Bernardino,CO,Mon,9,1,0.010463822
24033,San Bernardino,CO,Mon,9,2,0.008348794
24034,San Bernardino,CO,Mon,9,3,0.009849624
24035,San Bernardino,CO,Mon,9,4,0.010810811
24036,San Bernardino,CO,Mon,10,1,0.009424861
24037,San Bernardino,CO,Mon,10,2,0.007829314
24038,San Bernardino,CO,Mon,10,3,0.008909774
24039,San Bernardino,CO,Mon,10,4,0.00952381
24040,San Bernardino,CO,Mon,11,1,0.008458647
24041,San Bernardino,CO,Mon,11,2,0.007346939
24042,San Bernardino,CO,Mon,11,3,0.008200371
24043,San Bernardino,CO,Mon,11,4,0.008761905
24044,San Bernardino,CO,Mon,12,1,0.008
24045,San Bernardino,CO,Mon,12,2,0.007346939
24046,San Bernardino,CO,Mon,12,3,0.008233083
24047,San Bernardino,CO,Mon,12,4,0.008419048
24048,San Bernardino,CO,Mon,13,1,0.007466667
24049,San Bernardino,CO,Mon,13,2,0.007346939
24050,San Bernardino,CO,Mon,13,3,0.008311688
24051,San Bernardino,CO,Mon,13,4,0.008146718
24052,San Bernardino,CO,Mon,14,1,0.007518797
24053,San Bernardino,CO,Mon,14,2,0.007293233
24054,San Bernardino,CO,Mon,14,3,0.008571429
24055,San Bernardino,CO,Mon,14,4,0.008336595
24056,San Bernardino,CO,Mon,15,1,0.007532468
24057,San Bernardino,CO,Mon,15,2,0.007606679
24058,San Bernardino,CO,Mon,15,3,0.00890538
24059,San Bernardino,CO,Mon,15,4,0.009119374
24060,San Bernardino,CO,Mon,16,1,0.007985348
24061,San Bernardino,CO,Mon,16,2,0.007903525
24062,San Bernardino,CO,Mon,16,3,0.009202226
24063,San Bernardino,CO,Mon,16,4,0.01019305
24064,San Bernardino,CO,Mon,17,1,0.009413919
24065,San Bernardino,CO,Mon,17,2,0.007903525
24066,San Bernardino,CO,Mon,17,3,0.009499072
24067,San Bernardino,CO,Mon,17,4,0.012304762
24068,San Bernardino,CO,Mon,18,1,0.00978022
24069,San Bernardino,CO,Mon,18,2,0.008460111
24070,San Bernardino,CO,Mon,18,3,0.009573284
24071,San Bernardino,CO,Mon,18,4,0.013028571
24072,San Bernardino,CO,Mon,19,1,0.010575139
24073,San Bernardino,CO,Mon,19,2,0.008868275
24074,San Bernardino,CO,Mon,19,3,0.009795918
24075,San Bernardino,CO,Mon,19,4,0.013706564
24076,San Bernardino,CO,Mon,20,1,0.010871985
24077,San Bernardino,CO,Mon,20,2,0.008979592
24078,San Bernardino,CO,Mon,20,3,0.010352505
24079,San Bernardino,CO,Mon,20,4,0.014285714
24080,San Bernardino,CO,Mon,21,1,0.011238095
24081,San Bernardino,CO,Mon,21,2,0.009461967
24082,San Bernardino,CO,Mon,21,3,0.010612245
24083,San Bernardino,CO,Mon,21,4,0.014933333
24084,San Bernardino,CO,Mon,22,1,0.012419825
24085,San Bernardino,CO,Mon,22,2,0.010026954
24086,San Bernardino,CO,Mon,22,3,0.011581633
24087,San Bernardino,CO,Mon,22,4,0.016685714
24088,San Bernardino,CO,Mon,23,1,0.011142857
24089,San Bernardino,CO,Mon,23,2,0.01083558
24090,San Bernardino,CO,Mon,23,3,0.010113379
24091,San Bernardino,CO,Mon,23,4,0.0140553
24092,San Bernardino,CO,Tue,0,1,0.011314286
24093,San Bernardino,CO,Tue,0,2,0.009833024
24094,San Bernardino,CO,Tue,0,3,0.01037594
24095,San Bernardino,CO,Tue,0,4,0.013104762
24096,San Bernardino,CO,Tue,1,1,0.010300752
24097,San Bernardino,CO,Tue,1,2,0.009202226
24098,San Bernardino,CO,Tue,1,3,0.010225564
24099,San Bernardino,CO,Tue,1,4,0.012457143
24100,San Bernardino,CO,Tue,2,1,0.01075188
24101,San Bernardino,CO,Tue,2,2,0.009165121
24102,San Bernardino,CO,Tue,2,3,0.010225564
24103,San Bernardino,CO,Tue,2,4,0.011885714
24104,San Bernardino,CO,Tue,3,1,0.011062271
24105,San Bernardino,CO,Tue,3,2,0.00996337
24106,San Bernardino,CO,Tue,3,3,0.011473214
24107,San Bernardino,CO,Tue,3,4,0.011504762
24108,San Bernardino,CO,Tue,4,1,0.013406593
24109,San Bernardino,CO,Tue,4,2,0.011208791
24110,San Bernardino,CO,Tue,4,3,0.013169643
24111,San Bernardino,CO,Tue,4,4,0.012761905
24112,San Bernardino,CO,Tue,5,1,0.012673993
24113,San Bernardino,CO,Tue,5,2,0.01283859
24114,San Bernardino,CO,Tue,5,3,0.01406015
24115,San Bernardino,CO,Tue,5,4,0.0152
24116,San Bernardino,CO,Tue,6,1,0.014916512
24117,San Bernardino,CO,Tue,6,2,0.012460317
24118,San Bernardino,CO,Tue,6,3,0.013790476
24119,San Bernardino,CO,Tue,6,4,0.017651663
24120,San Bernardino,CO,Tue,7,1,0.016842105
24121,San Bernardino,CO,Tue,7,2,0.010517598
24122,San Bernardino,CO,Tue,7,3,0.012612245
24123,San Bernardino,CO,Tue,7,4,0.017815126
24124,San Bernardino,CO,Tue,8,1,0.013333333
24125,San Bernardino,CO,Tue,8,2,0.009667319
24126,San Bernardino,CO,Tue,8,3,0.01122449
24127,San Bernardino,CO,Tue,8,4,0.014616977
24128,San Bernardino,CO,Tue,9,1,0.010933333
24129,San Bernardino,CO,Tue,9,2,0.009336016
24130,San Bernardino,CO,Tue,9,3,0.010600414
24131,San Bernardino,CO,Tue,9,4,0.011801242
24132,San Bernardino,CO,Tue,10,1,0.009022556
24133,San Bernardino,CO,Tue,10,2,0.008333333
24134,San Bernardino,CO,Tue,10,3,0.009399586
24135,San Bernardino,CO,Tue,10,4,0.009979296
24136,San Bernardino,CO,Tue,11,1,0.008114286
24137,San Bernardino,CO,Tue,11,2,0.007992278
24138,San Bernardino,CO,Tue,11,3,0.009014085
24139,San Bernardino,CO,Tue,11,4,0.009336016
24140,San Bernardino,CO,Tue,12,1,0.007528958
24141,San Bernardino,CO,Tue,12,2,0.007992278
24142,San Bernardino,CO,Tue,12,3,0.008727984
24143,San Bernardino,CO,Tue,12,4,0.009061224
24144,San Bernardino,CO,Tue,13,1,0.007368421
24145,San Bernardino,CO,Tue,13,2,0.007992278
24146,San Bernardino,CO,Tue,13,3,0.008493151
24147,San Bernardino,CO,Tue,13,4,0.008612245
24148,San Bernardino,CO,Tue,14,1,0.007847619
24149,San Bernardino,CO,Tue,14,2,0.008120301
24150,San Bernardino,CO,Tue,14,3,0.008767123
24151,San Bernardino,CO,Tue,14,4,0.00861167
24152,San Bernardino,CO,Tue,15,1,0.007977737
24153,San Bernardino,CO,Tue,15,2,0.008270677
24154,San Bernardino,CO,Tue,15,3,0.009420849
24155,San Bernardino,CO,Tue,15,4,0.009007937
24156,San Bernardino,CO,Tue,16,1,0.008791209
24157,San Bernardino,CO,Tue,16,2,0.008351648
24158,San Bernardino,CO,Tue,16,3,0.009295238
24159,San Bernardino,CO,Tue,16,4,0.010802348
24160,San Bernardino,CO,Tue,17,1,0.010879121
24161,San Bernardino,CO,Tue,17,2,0.008608059
24162,San Bernardino,CO,Tue,17,3,0.009172932
24163,San Bernardino,CO,Tue,17,4,0.012647619
24164,San Bernardino,CO,Tue,18,1,0.012051282
24165,San Bernardino,CO,Tue,18,2,0.008831169
24166,San Bernardino,CO,Tue,18,3,0.009661654
24167,San Bernardino,CO,Tue,18,4,0.013904762
24168,San Bernardino,CO,Tue,19,1,0.012747253
24169,San Bernardino,CO,Tue,19,2,0.009047619
24170,San Bernardino,CO,Tue,19,3,0.010057143
24171,San Bernardino,CO,Tue,19,4,0.015289575
24172,San Bernardino,CO,Tue,20,1,0.012857143
24173,San Bernardino,CO,Tue,20,2,0.009377289
24174,San Bernardino,CO,Tue,20,3,0.01018797
24175,San Bernardino,CO,Tue,20,4,0.016
24176,San Bernardino,CO,Tue,21,1,0.013772894
24177,San Bernardino,CO,Tue,21,2,0.00967033
24178,San Bernardino,CO,Tue,21,3,0.010338346
24179,San Bernardino,CO,Tue,21,4,0.016990476
24180,San Bernardino,CO,Tue,22,1,0.015549451
24181,San Bernardino,CO,Tue,22,2,0.01010582
24182,San Bernardino,CO,Tue,22,3,0.013922078
24183,San Bernardino,CO,Tue,22,4,0.018285714
24184,San Bernardino,CO,Tue,23,1,0.013424036
24185,San Bernardino,CO,Tue,23,2,0.011693122
24186,San Bernardino,CO,Tue,23,3,0.01030445
24187,San Bernardino,CO,Tue,23,4,0.0159447
24188,San Bernardino,CO,Wed,0,1,0.013654917
24189,San Bernardino,CO,Wed,0,2,0.01010989
24190,San Bernardino,CO,Wed,0,3,0.01112782
24191,San Bernardino,CO,Wed,0,4,0.0144
24192,San Bernardino,CO,Wed,1,1,0.012271062
24193,San Bernardino,CO,Wed,1,2,0.00970696
24194,San Bernardino,CO,Wed,1,3,0.011203008
24195,San Bernardino,CO,Wed,1,4,0.013790476
24196,San Bernardino,CO,Wed,2,1,0.011725417
24197,San Bernardino,CO,Wed,2,2,0.00981685
24198,San Bernardino,CO,Wed,2,3,0.012067669
24199,San Bernardino,CO,Wed,2,4,0.012533333
24200,San Bernardino,CO,Wed,3,1,0.011055901
24201,San Bernardino,CO,Wed,3,2,0.009977324
24202,San Bernardino,CO,Wed,3,3,0.012698413
24203,San Bernardino,CO,Wed,3,4,0.011961905
24204,San Bernardino,CO,Wed,4,1,0.012527473
24205,San Bernardino,CO,Wed,4,2,0.011357143
24206,San Bernardino,CO,Wed,4,3,0.015446429
24207,San Bernardino,CO,Wed,4,4,0.013561905
24208,San Bernardino,CO,Wed,5,1,0.014285714
24209,San Bernardino,CO,Wed,5,2,0.013186813
24210,San Bernardino,CO,Wed,5,3,0.016203008
24211,San Bernardino,CO,Wed,5,4,0.01575188
24212,San Bernardino,CO,Wed,6,1,0.017728938
24213,San Bernardino,CO,Wed,6,2,0.012764378
24214,San Bernardino,CO,Wed,6,3,0.018019048
24215,San Bernardino,CO,Wed,6,4,0.018514286
24216,San Bernardino,CO,Wed,7,1,0.019661654
24217,San Bernardino,CO,Wed,7,2,0.011196911
24218,San Bernardino,CO,Wed,7,3,0.013809524
24219,San Bernardino,CO,Wed,7,4,0.020430528
24220,San Bernardino,CO,Wed,8,1,0.016100386
24221,San Bernardino,CO,Wed,8,2,0.010209524
24222,San Bernardino,CO,Wed,8,3,0.011877551
24223,San Bernardino,CO,Wed,8,4,0.017063492
24224,San Bernardino,CO,Wed,9,1,0.012152381
24225,San Bernardino,CO,Wed,9,2,0.009586466
24226,San Bernardino,CO,Wed,9,3,0.0108742
24227,San Bernardino,CO,Wed,9,4,0.013521127
24228,San Bernardino,CO,Wed,10,1,0.01047619
24229,San Bernardino,CO,Wed,10,2,0.00853229
24230,San Bernardino,CO,Wed,10,3,0.009850746
24231,San Bernardino,CO,Wed,10,4,0.01167002
24232,San Bernardino,CO,Wed,11,1,0.008990476
24233,San Bernardino,CO,Wed,11,2,0.008185328
24234,San Bernardino,CO,Wed,11,3,0.008973843
24235,San Bernardino,CO,Wed,11,4,0.010081633
24236,San Bernardino,CO,Wed,12,1,0.008082707
24237,San Bernardino,CO,Wed,12,2,0.008152381
24238,San Bernardino,CO,Wed,12,3,0.009706458
24239,San Bernardino,CO,Wed,12,4,0.008853119
24240,San Bernardino,CO,Wed,13,1,0.007781955
24241,San Bernardino,CO,Wed,13,2,0.008458647
24242,San Bernardino,CO,Wed,13,3,0.009206349
24243,San Bernardino,CO,Wed,13,4,0.008421053
24244,San Bernardino,CO,Wed,14,1,0.007755102
24245,San Bernardino,CO,Wed,14,2,0.008383459
24246,San Bernardino,CO,Wed,14,3,0.008684211
